CCRN4L	GHRHR
CCRN4L	LAPTM4A
CCRN4L	LEFTY1
CCRN4L	MACC1
CCRN4L	MANBAL
CCRN4L	NUDCD3
CCRN4L	PDGFA
CCRN4L	PIGF
CCRN4L	PIGT
CCRN4L	PLCH1
CCRN4L	RBP2
CCRN4L	SAMD7
CCRN4L	SERPINI2
CCRN4L	SLC41A3
CCRN4L	STX1A
CCRN4L	TMEM184A
CCRN4L	TMPRSS7
CCRN4L	WIPI2
CCT5	GABARAP
CCT5	TUBB6
CD109	LRRC61
CD14	DTL
CD14	LAD1
CD14	RBM12B
CD14	TAF4
CD14	ZNF479
CD151	CHRM2
CD151	CHRNB2
CD151	CNNM4
CD151	CYP3A7
CD151	DYNC1I1
CD151	EPHB1
CD151	ETV3L
CD151	ETV3
CD151	FAM105B
CD151	FBXO28
CD151	FGF10
CD151	FZD6
CD151	GALNTL5
CD151	GCC1
CD151	GLT25D2
CD151	GSTA3
CD151	HIP1
CD151	HMCN1
CD151	ILDR2
CD151	KBTBD10
CD151	KCNJ9
CD151	KIF3C
CD151	KIRREL
CD151	KLHDC10
CD151	LASS6
CD151	LHX9
CD151	LMLN
CD151	LMX1A
CD151	LRRC14B
CD151	MCFD2
CD151	MED12L
CD151	MFSD1
CD151	NCOA1
CD151	NCOA2
CD151	NPHS2
CD151	OR11L1
CD151	OR14A16
CD151	OR1C1
CD151	OR2AK2
CD151	OR2C3
CD151	OR2F1
CD151	OR2L13
CD151	OR2L8
CD151	OR6F1
CD151	OTUD7B
CD151	PAX4
CD151	PBX1
CD151	PCYOX1
CD151	PFN2
CD151	PGBD5
CD151	PIK3CG
CD151	POU2F1
CD151	PPP2R3A
CD151	PRKAB2
CD151	PRLR
CD151	PTPN14
CD151	RASGRP3
CD151	RGS16
CD151	RGS8
CD151	ROCK2
CD151	RPS6KC1
CD151	SERINC3
CD151	SLC13A4
CD151	SLC30A1
CD151	SLC32A1
CD151	SLC9A2
CD151	SOAT1
CD151	SOCS5
CD151	SOS1
CD151	STAU1
CD151	TFAP2D
CD151	TFCP2L1
CD151	THADA
CD151	TP53BP2
CD151	TRIM58
CD151	TRPV5
CD151	TRPV6
CD151	TTC30A
CD151	UBE3C
CD151	UBR2
CD151	VANGL2
CD151	VAPB
CD151	WASL
CD151	WDR26
CD151	ZBTB20
CD151	ZHX2
CD163	DCST1
CD163	DMRT1
CD163	DPH2
CD163	ESYT3
CD163	FAM75A6
CD163	FOXH1
CD163	HFE2
CD163	IGSF9
CD163	NUDT17
CD163	OR13J1
CD163	PMS2
CD163	RECQL4
CD163	RHPN1
CD163	RUSC1
CD163	SCRIB
CD163	SPDEF
CD163	STX19
CD164	DCST1
CD164	SLCO4A1
CD180	CHD7
CD180	KISS1
CD180	TAF4
CD200R1	CTTN
CD200R1	LRPAP1
CD200R1	NUDT19
CD200R1	PHLDA2
CD200R1	RPP25
CD200R1	SNAPC2
CD200R1	TNNT1
CD209	NOL7
CD244	CDCA5
CD248	CST9L
CD248	CST9
CD248	CSTL1
CD248	DCST1
CD248	DEFB123
CD248	DIDO1
CD248	DPPA2
CD248	EIF4G1
CD248	GOLGB1
CD248	HRG
CD248	HTR3D
CD248	IAPP
CD248	IQCB1
CD248	KNG1
CD248	LRRC31
CD248	MED12L
CD248	MLF1
CD248	MRPS30
CD248	NBEAL1
CD248	NECAB3
CD248	NEK11
CD248	PFN2
CD248	PIGX
CD248	PNPLA8
CD248	PODXL2
CD248	PPP1R2
CD248	PRDM9
CD248	PTCD1
CD248	RG9MTD1
CD248	RNF168
CD248	SAMD7
CD248	SLCO1B1
CD248	SPATA16
CD248	SPATA2
CD248	SPDYE1
CD248	SPZ1
CD248	TAF4
CD248	TFB2M
CD248	ZNF713
CD248	ZNF716
CD248	ZXDC
CD274	FGF19
CD274	MYBL2
CD274	TERT
CD2AP	HK3
CD300LB	RGPD8
CD302	CYB561
CD302	FAM83D
CD302	GMEB2
CD302	SLC39A1
CD302	TAF4
CD302	TMEM132A
CD36	CYB561
CD36	DIABLO
CD36	EFNA2
CD36	GSTP1
CD36	HEATR6
CD36	HNRNPL
CD36	HNRNPR
CD36	LMNB1
CD36	MEAF6
CD36	OR2H1
CD36	PCYOX1L
CD36	RBM19
CD36	REXO4
CD36	TMEM63B
CD36	USP36
CD36	XPO5
CD40	LMO7
CD40	RREB1
CD40	TOMM5
CD44	LEFTY1
CD44	UCN
CD46	PLB1
CD47	CDCA5
CD47	FANCI
CD47	IGDCC3
CD47	MCM10
CD47	MFSD9
CD47	MTL5
CD47	MYBL2
CD47	OIP5
CD47	SKA1
CD47	SPAG5
CD47	TULP1
CD4	NFKBIL2
CD59	CENPL
CD59	NCAPH
CD59	NUF2
CD5L	EN2
CD5L	LMX1B
CD63	CHRNB2
CD63	HOXA9
CD63	KLF10
CD63	ST8SIA6
CD74	MRPS18A
CD74	SSB
CD79B	SKP2
CD81	CDC42SE1
CD81	KCNV1
CD81	KCTD3
CD81	NPBWR2
CD81	OR2AK2
CD81	PIAS3
CD81	PTPN12
CD81	STAU1
CD81	TTC27
CD86	NLRP5
CD86	TAF4
CD86	TET1
CD93	DGKQ
CD93	FAM53A
CD93	FETUB
CD93	FGF8
CD93	FGFR3
CD93	HAUS1
CD93	LCN15
CD93	LRIT2
CD93	LTB4R
CD93	MED19
CD93	NGB
CD93	RNF25
CD93	SPINK7
CD93	STK19
CD93	TAC3
CD93	TRAIP
CD97	CEBPZ
CD97	CYP2W1
CD97	ECT2
CD97	GEN1
CD97	GOLGB1
CD97	GRAMD1C
CD97	HLTF
CD97	HRASLS
CD97	IMMT
CD97	NCOA1
CD97	NCOA2
CD97	SLC4A1AP
CD97	SMC6
CD97	THUMPD2
CD97	ZNF704
CD9	SACS
CD9	TPM2
CD9	YBX1
CDAN1	MXD1
CDC14A	CDC25B
CDC25A	CRP
CDC25A	IGFBP1
CDC25A	REN
CDC25A	TLR5
CDC25A	ZNF334
CDC25B	CEP120
CDC25B	CHMP7
CDC25B	CHRNA2
CDC25B	CLCA4
CDC25B	CLRN2
CDC25B	CNNM1
CDC25B	CPXM2
CDC25B	CSGALNACT1
CDC25B	CYP4V2
CDC25B	CYTL1
CDC25B	DCAF17
CDC25B	DCHS2
CDC25B	DCT
CDC25B	DDIT4L
CDC25B	DDX21
CDC25B	DECR1
CDC25B	DEPDC6
CDC25B	DKK4
CDC25B	DNAJB14
CDC25B	DRAM2
CDC25B	DUSP26
CDC25B	EGF
CDC25B	ENAM
CDC25B	EPB41
CDC25B	EPS15
CDC25B	FAM126B
CDC25B	FAM135A
CDC25B	FAM13A
CDC25B	FAM175A
CDC25B	FAM190A
CDC25B	FBXO40
CDC25B	FGFBP2
CDC25B	FOXI2
CDC25B	FZD3
CDC25B	G3BP2
CDC25B	GPBP1L1
CDC25B	GPBP1
CDC25B	GPR123
CDC25B	HAND2
CDC25B	HGSNAT
CDC25B	HIPK1
CDC25B	HMBOX1
CDC25B	HNMT
CDC25B	HPSE2
CDC25B	IRAK1BP1
CDC25B	IRF2
CDC25B	KBTBD11
CDC25B	KCNJ13
CDC25B	KCNK18
CDC25B	KCNU1
CDC25B	KIAA1239
CDC25B	KIAA1712
CDC25B	KLB
CDC25B	KLF3
CDC25B	LGI1
CDC25B	MANBA
CDC25B	MAP3K1
CDC25B	MEAF6
CDC25B	MED28
CDC25B	MFAP3L
CDC25B	MIA2
CDC25B	MTTP
CDC25B	MYO16
CDC25B	MYOZ2
CDC25B	NAAA
CDC25B	NAF1
CDC25B	NAT2
CDC25B	NCOA2
CDC25B	NEFM
CDC25B	NEIL2
CDC25B	NFKB1
CDC25B	NOVA1
CDC25B	NPY1R
CDC25B	NPY2R
CDC25B	OTUD4
CDC25B	OXNAD1
CDC25B	PARP8
CDC25B	PAX2
CDC25B	PCDH7
CDC25B	PCDHA11
CDC25B	PCDHGA10
CDC25B	PDE11A
CDC25B	PDE6B
CDC25B	PDLIM5
CDC25B	PDS5A
CDC25B	PHACTR1
CDC25B	PHIP
CDC25B	PIKFYVE
CDC25B	PLAG1
CDC25B	PLAT
CDC25B	PLEKHA1
CDC25B	PNMA2
CDC25B	PPM1K
CDC25B	PRCP
CDC25B	PTAR1
CDC25B	PTPN13
CDC25B	PURG
CDC25B	RHBDD1
CDC25B	RNF125
CDC25B	RREB1
CDC25B	RSPH1
CDC25B	SCGN
CDC25B	SCRG1
CDC25B	SEC23IP
CDC25B	SEMA4G
CDC25B	SERPINI2
CDC25B	SFRS12IP1
CDC25B	SFTPC
CDC25B	SLC18A2
CDC25B	SLC26A7
CDC25B	SLC5A3
CDC25B	SLC7A2
CDC25B	SLCO4C1
CDC25B	SNTB1
CDC25B	SNX25
CDC25B	SON
CDC25B	SORCS1
CDC25B	SORCS3
CDC25B	SOX7
CDC25B	SPATA4
CDC25B	SRRM1
CDC25B	ST3GAL6
CDC25B	SYT15
CDC25B	TCERG1L
CDC25B	TIE1
CDC25B	TIGD4
CDC25B	TMEM129
CDC25B	TMEM135
CDC25B	TMEM150C
CDC25B	TMEM66
CDC25B	TTC29
CDC25B	TYW3
CDC25B	UBXN8
CDC25B	UGT1A7
CDC25B	UGT2B28
CDC25B	UNC5D
CDC25B	URB1
CDC25B	USP38
CDC25B	VEGFC
CDC25B	WDR17
CDC25B	ZBTB10
CDC25B	ZFAND1
CDC25B	ZFYVE28
CDC25B	ZNF518B
CDC25B	ZNHIT6
CDC25C	CEBPD
CDC25C	DHRS9
CDC25C	TFPI
CDC37	CLDN1
CDC37	FBXO11
CDC37	GLI3
CDC37	HOXA1
CDC37	HOXA6
CDC37	MINA
CDC37	SEMA3E
CDC37	SLITRK3
CDC37	ZIC4
CDC42BPB	OR12D2
CDC42BPB	RGS1
CDC42BPG	RGS4
CDC42EP1	RTP1
CDC42EP2	DCST1
CDC42EP2	GTF2I
CDC42EP2	NANP
CDC42EP2	PLSCR2
CDC42EP2	PRSS37
CDC42EP2	RABIF
CDC42EP2	RIMS2
CDC42EP2	TUFT1
CDC42EP3	GNPAT
CDC42EP3	HNRNPH1
CDC42EP3	KCTD3
CDC42EP3	MELK
CDC42EP3	OXA1L
CDC42EP3	PLA2G4F
CDC42EP3	PLIN5
CDC42EP3	POLR3E
CDC42EP3	RNF40
CDC42EP3	RPP40
CDC42SE1	FAM13A
CDC42	CENPA
CDC45	CPA1
CDC45	SLC16A7
CDC45	TFPI2
CDC6	HCN1
CDC7	MAP3K3
CDC7	PDE1B
CDC7	TSHZ2
CDCA3	GPR126
CDCA3	HNMT
CDCA3	MIER1
CDCA3	PLEKHG1
CDCA3	RARRES1
CDCA3	RIPK1
CDCA3	TXNIP
CDCA4	FGD2
CDCA4	FGD4
CDCA4	LEFTY2
CDCA4	MYOC
CDCA4	ZNF334
CDCA5	PCP4L1
CDCA7L	CDKL5
CDCA7L	CDYL2
CDCA7L	DMXL1
CDCA7L	ERBB2IP
CDCA7L	FAM179B
CDCA7L	FAM59A
CDCA7L	FAT4
CDCA7L	FNIP2
CDCA7L	GJA4
CDCA7L	LNPEP
CDCA7L	LPPR3
CDCA7L	MAST4
CDCA7L	MOSPD2
CDCA7L	PRRG1
CDCA7L	RREB1
CDCA7L	SCUBE2
CDCA7L	SFTPA1
CDCA7L	SFTPA2
CDCA7L	SHROOM4
CDCA7L	STAP1
CDCA7L	STS
CDCA7L	TEX2
CDCA7L	TMEM150C
CDCA7L	WDR7
CDCA7L	ZMIZ1
CDCA7L	ZNF41
CDCA7L	ZNF641
CDCA7	TLR5
CDCA7	ZBTB16
CDCA8	CLEC2B
CDCA8	GLIPR1
CDCA8	LRRK2
CDCA8	TMEM71
CDCP1	CST3
CDCP1	LEFTY1
CDCP1	MYOC
CDCP1	OR2L3
CDCP1	OVCH1
CDCP1	SH2D6
CDCP1	ZHX3
CDH10	PLXNA3
CDH17	FGF21
CDH17	GPR32
CDH17	PSMF1
CDH17	TAS2R9
CDH18	COTL1
CDH18	MAFF
CDH18	MBOAT7
CDH19	CHCHD2
CDH19	HSF1
CDH19	NFKBIL2
CDH1	NGF
CDH22	TFB1M
CDH23	MTDH
CDH24	FABP4
CDH24	RARRES1
CDH24	S100A12
CDH3	RAF1
CDH4	ESPL1
CDH4	KRT8
CDH5	DSCC1
CDH5	EIF2AK1
CDH5	LRCH4
CDH6	CEL
CDH6	EI24
CDH6	GSTP1
CDH6	HTR3B
CDH6	MARK2
CDH6	MED19
CDH6	NQO1
CDH6	PLA2G4F
CDH6	THUMPD2
CDH6	TMEM216
CDH6	UTP14A
CDH6	YIPF4
CDH7	CRP
CDH7	RGS19
CDH7	S100A4
CDH9	SLC16A1
CDH9	TFCP2L1
CDHR3	CERCAM
CDHR3	COL5A1
CDHR3	FAM129B
CDHR3	NCSTN
CDHR3	PVR
CDK11A	SLC16A7
CDK15	DDX27
CDK15	DHX37
CDK15	DNAJC5
CDK15	HSP90B1
CDK2AP2	CREB3L2
CDK4	MOBKL2C
CDK5R1	GSTM5
CDK5R2	OR2L3
CDK6	RDH13
CDKL3	RRBP1
CDKL3	TMEM131
CDKL4	COQ2
CDKL5	FAIM
CDKL5	FOXL2
CDKL5	NDUFB4
CDKL5	TWIST1
CDKN1A	LCT
CDKN1A	LMNB1
CDKN1A	UHRF1
CDKN1A	ZNF716
CDKN1B	EREG
CDKN1C	E2F1
CDKN1C	FAM72A
CDKN1C	FAM72D
CDKN1C	FAM83D
CDKN1C	GPATCH4
CDKN1C	KIF14
CDKN1C	MTBP
CDKN1C	NUF2
CDKN1C	TPX2
CDKN2AIPNL	CYBRD1
CDKN2AIP	NFKBIL2
CDKN2D	KLF10
CDKN3	HCN1
CDKN3	ZNF334
CDO1	CTNNBL1
CDO1	ECE2
CDO1	HAT1
CDR2L	MLL3
CDX2	GNS
CDX2	HCN1
CEACAM6	OPTC
CEACAM6	OSTN
CEACAM6	PAQR9
CEACAM6	SLC26A7
CEACAM6	TAF8
CEACAM6	TRIM42
CEACAM6	YEATS2
CEACAM7	TREM2
CEACAM8	SLC12A8
CEBPA	FGD6
CEBPA	TM4SF1
CEBPB	CLCA1
CEBPB	CNTFR
CEBPB	EFHA1
CEBPB	EPB41
CEBPB	FIP1L1
CEBPB	GPR151
CEBPB	IFNA16
CEBPB	IFNA17
CEBPB	IFNA21
CEBPB	IFNA7
CEBPB	IMPG2
CEBPB	IRAK1BP1
CEBPB	ITGA9
CEBPB	LCN15
CEBPB	LMO7
CEBPB	MORC1
CEBPB	OR1B1
CEBPB	OR1N2
CEBPB	OTUD7A
CEBPB	SHPRH
CEBPB	TRAIP
CEBPB	USP17L2
CEBPD	CEP78
CEBPD	CKAP2L
CEBPD	CLSPN
CEBPD	DEK
CEBPD	DIAPH3
CEBPD	DISP2
CEBPD	DLGAP5
CEBPD	FAM111B
CEBPD	FAM54A
CEBPD	FAM64A
CEBPD	FAM83B
CEBPD	FAM83G
CEBPD	GPRIN1
CEBPD	GSG2
CEBPD	LMNB2
CEBPD	MYBBP1A
CEBPD	NEUROG1
CEBPD	NLRP10
CEBPD	PRR11
CEBPD	PTPDC1
CEBPD	PTTG1
CEBPD	RSL1D1
CEBPD	SFPQ
CEBPD	SKA3
CEBPD	TCOF1
CEBPD	TROAP
CEBPD	ZIC5
CEBPG	FKBP9
CEBPG	KCNJ8
CECR2	MFI2
CECR2	PARP12
CECR2	S100A6
CELA1	EXT1
CELA1	HOXA11
CELA1	MTMR2
CELA1	PTPN14
CELA1	RPRD1B
CELA2A	FBXO32
CELA2A	MYC
CELA2B	FBXO32
CELA2B	IGF2BP3
CELA2B	MFI2
CELA2B	MFSD5
CELA2B	MPP6
CELA2B	TRIP6
CELA3B	MYL7
CELF2	TRIP13
CELF3	SLC43A3
CELF4	EIF2AK1
CELF4	GSS
CELF4	NANP
CEL	DDR2
CEL	DYSF
CEL	LPP
CEL	PDE3A
CEL	STON1
CEL	TSC22D2
CEL	ZBTB38
CENPA	MSRA
CENPF	FBXO40
CENPF	HRH1
CENPF	MITF
CENPF	SH3RF3
CENPH	SELE
CENPI	RNF182
CENPI	TLR5
CENPJ	COBL
CENPJ	GPRC5A
CENPK	MR1
CENPK	PHACTR3
CENPL	CITED2
CENPL	CPM
CENPL	INHBB
CENPL	MITF
CENPL	NPTN
CENPL	ZSCAN18
CENPM	RSPO2
CENPM	SEMA3E
CENPO	CIITA
CENPO	FAM114A2
CENPO	LPA
CENPO	MAST4
CENPO	PLEKHG1
CENPO	SKI
CENPO	TNFRSF8
CENPT	TSC22D2
CEP164	FGD4
CEP164	PRLR
CEP164	VKORC1L1
CEP170	PERP
CEP250	GPR126
CEP250	PCDHA4
CEP250	S100B
CEP55	EPHA6
CEP55	PLSCR4
CEP55	PTPRN2
CEP57	SLC39A1
CEP63	HOXC5
CEP63	MAST2
CEP68	S100A16
CEP72	PLA2G2A
CEPT1	PLCG1
CEPT1	TRIP13
CES1	DVL3
CES1	EIF4G1
CES1	FXR1
CES7	PLEC
CES7	TRIP6
CFB	TAS2R10
CFD	CHCHD3
CFD	DHX9
CFD	FAM161A
CFD	FBXL13
CFD	FEZF1
CFD	IFRD1
CFD	KIAA1524
CFD	KIAA1549
CFD	LANCL2
CFD	MPP6
CFD	MRPS17
CFD	OC90
CFD	OR2A14
CFD	OR2B2
CFD	OR9A2
CFD	OR9A4
CFD	PFN2
CFD	PON2
CFD	PPP1R2
CFD	RPA3
CFD	SEMA4F
CFD	SLC37A3
CFD	SOX14
CFD	STK31
CFD	SUN1
CFD	SUN3
CFD	TAS2R38
CFD	TBRG4
CFD	TMEM67
CFD	TSC22D2
CFD	VWDE
CFD	ZC3HAV1L
CFD	ZNF138
CFD	ZNF479
CFD	ZPBP
CFHR1	CIZ1
CFHR1	MED25
CFHR1	MLL2
CFHR1	MRPS5
CFHR1	OR51T1
CFHR1	RASSF7
CFHR1	SMPD2
CFHR1	TSEN34
CFHR1	ZNF628
CFHR2	NLRP12
CFHR3	DNAJC5G
CFHR3	ZNF628
CFHR4	FAM70B
CFHR4	LAMA4
CFHR4	PLEKHA4
CFHR4	TNFAIP2
CFHR4	TNIP1
CFHR4	TTC7A
CFHR5	EN2
CFH	FIP1L1
CFH	FSTL4
CFH	GTF3C5
CFH	NDUFA10
CFH	SLC3A2
CFH	THAP4
CFI	GPATCH2
CFI	LIN9
CFI	MRPS22
CFI	MYBL2
CFI	PDRG1
CFI	SNAP47
CFI	TAF4
CFL1	EPHB1
CFL1	NLGN1
CFL1	SLC26A4
CFL1	SLC9A8
CFL1	TNIK
CFLAR	DTL
CFLAR	GDF11
CFLAR	GMNN
CFLAR	NRM
CFP	KIAA1524
CFTR	NKIRAS2
CFTR	TMEM161A
CFTR	VARS
CGB1	GPR37
CGB1	PRICKLE4
CGB5	CREB3L2
CGB5	LMOD2
CGB5	PHACTR1
CGB8	OR2F1
CGB8	OR6B1
CGB8	TAS2R39
CGB	CYP7B1
CGB	FAM129A
CGB	LMOD2
CGB	PAPPA2
CGNL1	NUF2
CGNL1	RALY
CGNL1	RDBP
CGNL1	RGS19
CGNL1	SLCO4A1
CGNL1	TRPC4AP
CGN	GDPD5
CGN	MARCO
CGN	OGFOD1
CGN	ROBO3
CGN	SPOCK1
CGREF1	IL10
CGREF1	ITGAM
CGREF1	RNASE6
CH25H	HSF1
CHAC1	FGD4
CHAC1	FGF10
CHAC1	ISPD
CHAC1	LPP
CHAC1	MYOC
CHAC1	PAPOLB
CHAC1	SLCO2A1
CHAC1	THBS3
CHAC1	TSPYL6
CHAC1	VPS41
CHAC1	ZNF334
CHAC2	GPX3
CHAC2	PDXK
CHAF1A	PTPN12
CHAF1B	SLC13A3
CHCHD10	E2F3
CHCHD10	HDGFL1
CHCHD10	LPCAT1
CHCHD10	PLAG1
CHCHD10	ZNF138
CHCHD2	PDGFRL
CHCHD2	PIM1
CHCHD2	PLA2G2A
CHCHD2	SERPINB2
CHCHD3	CNNM1
CHCHD3	CYP11A1
CHCHD3	CYP21A2
CHCHD3	CYP4X1
CHCHD3	CYP4Z1
CHCHD3	DDX24
CHCHD3	DMBT1
CHCHD3	EGFL7
CHCHD3	EMP2
CHCHD3	FAM20A
CHCHD3	FOXC1
CHCHD3	FZD8
CHCHD3	GADD45B
CHCHD3	GBP1
CHCHD3	HP1BP3
CHCHD3	ITGA9
CHCHD3	JMJD1C
CHCHD3	KLK12
CHCHD3	KNDC1
CHCHD3	LAMA2
CHCHD3	LEFTY1
CHCHD3	MMP23B
CHCHD3	MS4A7
CHCHD3	PCDHGA10
CHCHD3	PDGFRA
CHCHD3	PDGFRB
CHCHD3	PPYR1
CHCHD3	PRSS36
CHCHD3	PTGFR
CHCHD3	PTGIR
CHCHD3	SELE
CHCHD3	SRRM1
CHCHD3	ST6GALNAC3
CHCHD3	STAC
CHCHD3	STX11
CHCHD3	TLR5
CHCHD3	TMPRSS13
CHCHD3	TNFAIP8L3
CHCHD3	ULK2
CHCHD3	ZC3H12A
CHCHD3	ZNF167
CHCHD5	FLG2
CHD1L	USP2
CHD1	COLEC11
CHD1	DHCR7
CHD2	DNAJB6
CHD2	TRIP6
CHD4	PLK3
CHD5	DNAJC2
CHD5	FAM105B
CHD5	PDIA5
CHD5	PLOD2
CHD5	PUS7
CHD5	TRIP13
CHD5	TWF1
CHD6	PHYHIP
CHD6	TTC7A
CHD7	COMT
CHD7	CXCR1
CHD7	FZD2
CHD7	GPR183
CHD7	GPR68
CHD7	HBG1
CHD7	HNRNPAB
CHD7	HOXB6
CHD7	KCNJ8
CHD7	NINJ2
CHD7	NTAN1
CHD7	NUCB1
CHD7	PIK3CD
CHD7	PNPLA6
CHD7	PRTN3
CHD7	SMPD1
CHD7	SPARC
CHD7	ST6GALNAC4
CHD7	STAT5A
CHD7	SULT1A1
CHD7	TFB1M
CHD7	TINAGL1
CHD7	TRPV2
CHD9	FBXL6
CHD9	GPR172A
CHD9	NFKBIL2
CHD9	PTCD1
CHD9	SCRIB
CHD9	TWIST1
CHDH	PPARD
CHEK1	GLI3
CHEK1	SEMA3E
CHFR	COBL
CHFR	CYBRD1
CHFR	INMT
CHFR	MET
CHFR	RUNX1T1
CHFR	SEMA3C
CHFR	SNTB1
CHFR	ZKSCAN1
CHGA	SEC16B
CHI3L2	CRCP
CHI3L2	DYNLRB1
CHI3L2	GNAS
CHI3L2	GSS
CHI3L2	HOXC5
CHI3L2	MYBL2
CHI3L2	NUP107
CHI3L2	RALY
CHI3L2	TOMM34
CHI3L2	TRIB3
CHI3L2	YARS2
CHIA	HOXA1
CHIA	IGF2BP3
CHIA	KRT75
CHID1	RABGEF1
CHKA	COL1A2
CHKA	HSD11B1
CHKA	LEPREL1
CHKA	TMEM90B
CHL1	RGS19
CHL1	SLC9A5
CHML	LAMC3
CHML	LEPREL1
CHML	TMBIM1
CHML	ZFP36L2
CHMP4B	EPHA5
CHMP4B	MAPK4
CHMP4B	PLK2
CHMP4B	PRKG1
CHMP4B	RBMS1
CHMP4B	TXNDC5
CHMP7	MFI2
CHMP7	PRR11
CHMP7	SP8
CHN1	RARS
CHN1	SLC20A2
CHN2	CHPF
CHN2	CTTN
CHN2	DHCR7
CHN2	IGF2BP1
CHN2	IGLON5
CHN2	KIF23
CHN2	LARP1
CHN2	NPC1
CHN2	SH3PXD2B
CHODL	EEF1D
CHODL	TRIB3
CHPF2	FAM63B
CHPF2	GATM
CHPF2	NPTN
CHPF2	PLA2G3
CHPF2	RYR2
CHRD	EI24
CHRD	GSTP1
CHRD	LARP4
CHRD	MASTL
CHRD	PHKA1
CHRD	ZNF267
CHRFAM7A	PHF14
CHRFAM7A	RALY
CHRFAM7A	RPN2
CHRFAM7A	TSPAN13
CHRM1	CTHRC1
CHRM1	DGUOK
CHRM1	DTX2
CHRM1	FAM105B
CHRM1	GPR172A
CHRM1	NFKBIL2
CHRM1	SCRIB
CHRM2	COG4
CHRM2	CYB561
CHRM2	DMBX1
CHRM2	GSTP1
CHRM2	KCTD5
CHRM2	KRT17
CHRM2	MRPL38
CHRM2	OR2T33
CHRM2	TMEM104
CHRM2	TMEM208
CHRM2	TMPRSS13
CHRM2	VKORC1
CHRM2	ZNF598
CHRNA10	KLF10
CHRNA1	ECHDC3
CHRNA1	GSTP1
CHRNA1	PNPLA2
CHRNA1	SLC16A5
CHRNA2	MFI2
CHRNA2	SHOX2
CHRNA3	S100A11
CHRNA4	COL8A1
CHRNA4	FTH1
CHRNA4	GALNT3
CHRNA4	GPR87
CHRNA4	IGF2BP2
CHRNA4	MGAT4B
CHRNA4	MMP7
CHRNA4	NRM
CHRNA4	PLEKHA9
CHRNA4	PLOD1
CHRNA4	SIPA1
CHRNA5	CLSTN2
CHRNA5	CTSS
CHRNA5	MBNL1
CHRNA5	MFSD1
CHRNA5	MYT1L
CHRNA5	NCOA2
CHRNA5	NPY
CHRNA5	PPARD
CHRNA5	PRPH2
CHRNA5	ROPN1L
CHRNA5	SAMHD1
CHRNA5	SDR16C5
CHRNA5	SLC9A8
CHRNA5	SLC9A9
CHRNA5	SMARCD3
CHRNA5	STON1
CHRNA5	SULT1C4
CHRNA5	TCEA2
CHRNA5	TMEM131
CHRNA5	XKR4
CHRNA7	S100A11
CHRNA9	GPR146
CHRNB1	MYC
CHRNB1	TSC22D2
CHRNB2	HTATIP2
CHRNB2	P4HA3
CHRNB2	SERPINH1
CHRND	GPR87
CHRNG	CPM
CHRNG	MGLL
CHST10	IQGAP1
CHST10	MINA
CHST10	MYC
CHST10	NANP
CHST10	NCOA3
CHST12	IQGAP1
CHST12	NUP214
CHST12	ONECUT1
CHST12	PCDHAC1
CHST12	PCDHGA10
CHST12	PCDHGA11
CHST12	PNLIPRP3
CHST12	SAMD4B
CHST12	ST8SIA6
CHST12	UNC13C
CHST12	UNC5C
CHST13	HOXA6
CHST1	RPRD1B
CHST2	KRT20
CHST2	LARP1
CHST3	NCAPH
CHST7	TWISTNB
CHST8	IL1RAP
CHST8	RYK
CHST8	ZFC3H1
CHSY1	CLCN2
CHSY1	MRPL14
CHSY1	PARD6B
CHSY1	PTCD1
CHSY1	TRIM54
CHSY3	GRHL2
CIAPIN1	PRPH2
CIB1	PRKD3
CIB2	NSUN2
CIB2	SFRS6
CIB3	TEAD3
CIB4	PANX1
CIB4	SERPINB4
CIB4	ZFP36L1
CIDEB	RP1
CIDEC	DLX2
CIDEC	TBRG4
CILP2	PCBP1
CILP	TSPAN13
CILP	TUFT1
CINP	FGD4
CINP	LEFTY2
CINP	MET
CINP	RGS1
CIRH1A	DBNL
CIRH1A	GLI3
CIRH1A	HOXA7
CIRH1A	OR2AE1
CIRH1A	PENK
CIRH1A	ROPN1L
CIRH1A	SDR16C5
CIRH1A	ZNF117
CISD1	GLI3
CISD1	SEMA3E
CISH	FAM126A
CISH	IGF2BP3
CITED2	DTX2
CITED2	POLQ
CIZ1	COL14A1
CIZ1	FETUB
CIZ1	POU6F2
CKAP2L	GLIS1
CKAP2L	GLYAT
CKAP2L	P2RY13
CKAP2L	PAM
CKAP2L	PCDHGA3
CKAP2L	PLSCR4
CKAP2L	RNASE6
CKAP2L	ZNF334
CKAP5	CPA1
CKAP5	LGR6
CKAP5	RGS16
CKMT1A	HAS2
CKMT2	NRBP1
CKMT2	RGS19
CLCA1	SLCO4A1
CLCA1	SNAI1
CLCA1	TPD52L2
CLCA2	PSMF1
CLCA4	CST2
CLCA4	LPCAT1
CLCA4	SIGLEC1
CLCC1	HOXC5
CLCC1	LRCH4
CLCC1	XYLT2
CLCN1	DLGAP5
CLCN1	KIFC1
CLCN1	STC2
CLCN1	TOMM40
CLCN2	CRK
CLCN2	EIF4G2
CLCN2	LEPROT
CLCN2	NOTCH2
CLCN2	NTNG1
CLCN2	PAPPA
CLCN2	PDS5B
CLCN2	PLXNA4
CLCN2	PRKG1
CLCN2	SETD7
CLCN2	SRPX
CLCN2	TSHZ2
